drug_name,drugbank_id,smpdb_id,pathway,category,uniprot_id
Adenosine phosphate,DB00131,SMP0000198,Malonic Aciduria,disease,O95822
Adenosine phosphate,DB00131,SMP0000198,Malonic Aciduria,disease,P12694
Adenosine phosphate,DB00131,SMP0000004,Glycine and Serine Metabolism,metabolic,P23378
Adenosine phosphate,DB00131,SMP0000520,Transaldolase Deficiency,disease,P11413
Adenosine phosphate,DB00131,SMP0000520,Transaldolase Deficiency,disease,P04075
Adenosine phosphate,DB00131,SMP0000713,Arbekacin Action Pathway,drug_action,
Adenosine phosphate,DB00131,SMP0000206,Phenylketonuria,disease,P17735
Adenosine phosphate,DB00131,SMP0000206,Phenylketonuria,disease,P17735
alpha-Linolenic acid,DB00132,SMP0000018,Alpha Linolenic Acid and Linoleic Acid Metabolism,metabolic,O95864
alpha-Linolenic acid,DB00132,SMP0000018,Alpha Linolenic Acid and Linoleic Acid Metabolism,metabolic,O95864
alpha-Linolenic acid,DB00132,SMP0000018,Alpha Linolenic Acid and Linoleic Acid Metabolism,metabolic,O95864
alpha-Linolenic acid,DB00132,SMP0000018,Alpha Linolenic Acid and Linoleic Acid Metabolism,metabolic,O95864
Serine,DB00133,SMP0000033,Methionine Metabolism,metabolic,Q93088
Serine,DB00133,SMP0000004,Glycine and Serine Metabolism,metabolic,P48728
Serine,DB00133,SMP0000004,Glycine and Serine Metabolism,metabolic,P48728
Serine,DB00133,SMP0000004,Glycine and Serine Metabolism,metabolic,P48728
Serine,DB00133,SMP0000004,Glycine and Serine Metabolism,metabolic,P48728
Serine,DB00133,SMP0000004,Glycine and Serine Metabolism,metabolic,P48728
Serine,DB00133,SMP0000004,Glycine and Serine Metabolism,metabolic,P48728
Serine,DB00133,SMP0000009,Ammonia Recycling,metabolic,P48728
Serine,DB00133,SMP0000033,Methionine Metabolism,metabolic,Q93088
Serine,DB00133,SMP0000004,Glycine and Serine Metabolism,metabolic,P48728
Serine,DB00133,SMP0000177,Cystathionine beta-Synthase Deficiency,disease,Q93088
Serine,DB00133,SMP0000009,Ammonia Recycling,metabolic,P48728
Serine,DB00133,SMP0000004,Glycine and Serine Metabolism,metabolic,P48728
Serine,DB00133,SMP0000177,Cystathionine beta-Synthase Deficiency,disease,Q93088
Serine,DB00133,SMP0000029,Selenoamino Acid Metabolism,metabolic,P32929
Serine,DB00133,SMP0000004,Glycine and Serine Metabolism,metabolic,P48728
Serine,DB00133,SMP0000004,Glycine and Serine Metabolism,metabolic,P48728
Serine,DB00133,SMP0000004,Glycine and Serine Metabolism,metabolic,P48728
Serine,DB00133,SMP0000348,Globoid Cell Leukodystrophy,disease,O15269
Serine,DB00133,SMP0000348,Globoid Cell Leukodystrophy,disease,Q6UWV6
Serine,DB00133,SMP0000348,Globoid Cell Leukodystrophy,disease,Q9UQ49
Serine,DB00133,SMP0000034,Sphingolipid Metabolism,metabolic,O15269
Serine,DB00133,SMP0000034,Sphingolipid Metabolism,metabolic,Q6UWV6
Serine,DB00133,SMP0000034,Sphingolipid Metabolism,metabolic,Q9UQ49
Serine,DB00133,SMP0000177,Cystathionine beta-Synthase Deficiency,disease,Q93088
Serine,DB00133,SMP0000223,Non-Ketotic Hyperglycinemia,disease,P48728
Serine,DB00133,SMP0000004,Glycine and Serine Metabolism,metabolic,P48728
Serine,DB00133,SMP0000004,Glycine and Serine Metabolism,metabolic,P48728
Serine,DB00133,SMP0000004,Glycine and Serine Metabolism,metabolic,P48728
Serine,DB00133,SMP0000348,Globoid Cell Leukodystrophy,disease,O15269
Serine,DB00133,SMP0000348,Globoid Cell Leukodystrophy,disease,Q6UWV6
Serine,DB00133,SMP0000348,Globoid Cell Leukodystrophy,disease,Q9UQ49
Serine,DB00133,SMP0000177,Cystathionine beta-Synthase Deficiency,disease,Q93088
Serine,DB00133,SMP0000004,Glycine and Serine Metabolism,metabolic,P48728
Serine,DB00133,SMP0000004,Glycine and Serine Metabolism,metabolic,P48728
Serine,DB00133,SMP0000004,Glycine and Serine Metabolism,metabolic,P48728
Methionine,DB00134,SMP0000033,Methionine Metabolism,metabolic,P26358
Methionine,DB00134,SMP0000247,Azithromycin Action Pathway,drug_action,
Methionine,DB00134,SMP0000004,Glycine and Serine Metabolism,metabolic,P34897
Methionine,DB00134,SMP0000123,Betaine Metabolism,metabolic,P23526
Methionine,DB00134,SMP0000445,Spermidine and Spermine Biosynthesis,metabolic,P11926
Methionine,DB00134,SMP0000004,Glycine and Serine Metabolism,metabolic,P34897
Methionine,DB00134,SMP0000004,Glycine and Serine Metabolism,metabolic,P34897
Methionine,DB00134,SMP0000004,Glycine and Serine Metabolism,metabolic,P34897
Methionine,DB00134,SMP0000004,Glycine and Serine Metabolism,metabolic,P34897
Methionine,DB00134,SMP0000004,Glycine and Serine Metabolism,metabolic,P34897
Methionine,DB00134,SMP0000248,Clarithromycin Action Pathway,drug_action,
Methionine,DB00134,SMP0000250,Erythromycin Action Pathway,drug_action,
Methionine,DB00134,SMP0000247,Azithromycin Action Pathway,drug_action,
Methionine,DB00134,SMP0000291,Doxycycline Action Pathway,drug_action,
Methionine,DB00134,SMP0000295,Lymecycline Action Pathway,drug_action,
Methionine,DB00134,SMP0000729,Chloramphenicol Action Pathway,drug_action,
Methionine,DB00134,SMP0000256,Neomycin Action Pathway,drug_action,
Methionine,DB00134,SMP0000262,Clomocycline Action Pathway,drug_action,
Methionine,DB00134,SMP0000253,Amikacin Action Pathway,drug_action,
Methionine,DB00134,SMP0000712,Tigecycline Action Pathway,drug_action,
Methionine,DB00134,SMP0000293,Oxytetracycline Action Pathway,drug_action,
Methionine,DB00134,SMP0000290,Demeclocycline Action Pathway,drug_action,
Methionine,DB00134,SMP0000033,Methionine Metabolism,metabolic,P26358
Methionine,DB00134,SMP0000711,Tobramycin Action Pathway,drug_action,
Methionine,DB00134,SMP0000294,Tetracycline Action Pathway,drug_action,
Methionine,DB00134,SMP0000251,Roxithromycin Action Pathway,drug_action,
Methionine,DB00134,SMP0000254,Gentamicin Action Pathway,drug_action,
Methionine,DB00134,SMP0000004,Glycine and Serine Metabolism,metabolic,P34897
Methionine,DB00134,SMP0000258,Spectinomycin Action Pathway,drug_action,
Methionine,DB00134,SMP0000727,Methacycline Action Pathway,drug_action,
Methionine,DB00134,SMP0000257,Netilmicin Action Pathway,drug_action,
Methionine,DB00134,SMP0000252,Telithromycin Action Pathway,drug_action,
Methionine,DB00134,SMP0000292,Minocycline Action Pathway,drug_action,
Methionine,DB00134,SMP0000259,Streptomycin Action Pathway,drug_action,
Methionine,DB00134,SMP0000255,Kanamycin Action Pathway,drug_action,
Methionine,DB00134,SMP0000249,Clindamycin Action Pathway,drug_action,
Methionine,DB00134,SMP0000248,Clarithromycin Action Pathway,drug_action,
Methionine,DB00134,SMP0000726,Rolitetracycline Action Pathway,drug_action,
Methionine,DB00134,SMP0000731,Josamycin Action Pathway,drug_action,
Methionine,DB00134,SMP0000714,Paromomycin Action Pathway,drug_action,
Methionine,DB00134,SMP0000728,Lincomycin Action Pathway,drug_action,
Methionine,DB00134,SMP0000177,Cystathionine beta-Synthase Deficiency,disease,P26358
Methionine,DB00134,SMP0000004,Glycine and Serine Metabolism,metabolic,P34897
Methionine,DB00134,SMP0000177,Cystathionine beta-Synthase Deficiency,disease,P26358
Methionine,DB00134,SMP0000004,Glycine and Serine Metabolism,metabolic,P34897
Methionine,DB00134,SMP0000004,Glycine and Serine Metabolism,metabolic,P34897
Methionine,DB00134,SMP0000004,Glycine and Serine Metabolism,metabolic,P34897
Methionine,DB00134,SMP0000177,Cystathionine beta-Synthase Deficiency,disease,P26358
Methionine,DB00134,SMP0000223,Non-Ketotic Hyperglycinemia,disease,P34897
Methionine,DB00134,SMP0000004,Glycine and Serine Metabolism,metabolic,P34897
Methionine,DB00134,SMP0000004,Glycine and Serine Metabolism,metabolic,P34897
Methionine,DB00134,SMP0000004,Glycine and Serine Metabolism,metabolic,P34897
Methionine,DB00134,SMP0000177,Cystathionine beta-Synthase Deficiency,disease,P26358
Methionine,DB00134,SMP0000004,Glycine and Serine Metabolism,metabolic,P34897
Methionine,DB00134,SMP0000123,Betaine Metabolism,metabolic,P23526
Methionine,DB00134,SMP0000004,Glycine and Serine Metabolism,metabolic,P34897
Methionine,DB00134,SMP0000004,Glycine and Serine Metabolism,metabolic,P34897
Methionine,DB00134,SMP0000713,Arbekacin Action Pathway,drug_action,
Tyrosine,DB00135,SMP0000370,Tyrosinemia Type 3 (TYRO3),disease,P00439
Tyrosine,DB00135,SMP0000170,Aromatic L-Aminoacid Decarboxylase Deficiency,disease,P11086
Tyrosine,DB00135,SMP0000716,Thyroid Hormone Synthesis,metabolic,Q92911
Tyrosine,DB00135,SMP0000716,Thyroid Hormone Synthesis,metabolic,Q9NPH5
Tyrosine,DB00135,SMP0000170,Aromatic L-Aminoacid Decarboxylase Deficiency,disease,P11086
Tyrosine,DB00135,SMP0000716,Thyroid Hormone Synthesis,metabolic,Q92911
Tyrosine,DB00135,SMP0000716,Thyroid Hormone Synthesis,metabolic,Q9NPH5
Tyrosine,DB00135,SMP0000170,Aromatic L-Aminoacid Decarboxylase Deficiency,disease,P11086
Tyrosine,DB00135,SMP0000429,Disulfiram Action Pathway,drug_action,O43708
Tyrosine,DB00135,SMP0000429,Disulfiram Action Pathway,drug_action,O43708
Tyrosine,DB00135,SMP0000170,Aromatic L-Aminoacid Decarboxylase Deficiency,disease,P11086
Tyrosine,DB00135,SMP0000170,Aromatic L-Aminoacid Decarboxylase Deficiency,disease,P11086
Tyrosine,DB00135,SMP0000006,Tyrosine Metabolism,metabolic,P16930
Tyrosine,DB00135,SMP0000716,Thyroid Hormone Synthesis,metabolic,Q92911
Tyrosine,DB00135,SMP0000716,Thyroid Hormone Synthesis,metabolic,Q9NPH5
Tyrosine,DB00135,SMP0000006,Tyrosine Metabolism,metabolic,P16930
Tyrosine,DB00135,SMP0000006,Tyrosine Metabolism,metabolic,P16930
Tyrosine,DB00135,SMP0000716,Thyroid Hormone Synthesis,metabolic,Q92911
Tyrosine,DB00135,SMP0000716,Thyroid Hormone Synthesis,metabolic,Q9NPH5
Tyrosine,DB00135,SMP0000170,Aromatic L-Aminoacid Decarboxylase Deficiency,disease,P11086
Tyrosine,DB00135,SMP0000716,Thyroid Hormone Synthesis,metabolic,Q92911
Tyrosine,DB00135,SMP0000716,Thyroid Hormone Synthesis,metabolic,Q9NPH5
Tyrosine,DB00135,SMP0000370,Tyrosinemia Type 3 (TYRO3),disease,P00439
Tyrosine,DB00135,SMP0000206,Phenylketonuria,disease,P00439
Tyrosine,DB00135,SMP0000206,Phenylketonuria,disease,P00439
Succinic acid,DB00139,SMP0000030,Oxidation of Branched-Chain Fatty Acids,metabolic,P05091
Succinic acid,DB00139,SMP0000030,Oxidation of Branched-Chain Fatty Acids,metabolic,P33897
Succinic acid,DB00139,SMP0000362,Arginine: Glycine Amidinotransferase Deficiency (AGAT Deficiency),disease,O43272
Succinic acid,DB00139,SMP0000071,Ketone Body Metabolism,metabolic,P24752
Succinic acid,DB00139,SMP0000071,Ketone Body Metabolism,metabolic,P55809
Succinic acid,DB00139,SMP0000137,2-Methyl-3-hydroxybutryl-CoA Dehydrogenase Deficiency,disease,P09622
Succinic acid,DB00139,SMP0000137,2-Methyl-3-hydroxybutryl-CoA Dehydrogenase Deficiency,disease,Q99714
Succinic acid,DB00139,SMP0000137,2-Methyl-3-hydroxybutryl-CoA Dehydrogenase Deficiency,disease,P09622
Succinic acid,DB00139,SMP0000137,2-Methyl-3-hydroxybutryl-CoA Dehydrogenase Deficiency,disease,Q99714
Succinic acid,DB00139,SMP0000362,Arginine: Glycine Amidinotransferase Deficiency (AGAT Deficiency),disease,O43272
Succinic acid,DB00139,SMP0000137,2-Methyl-3-hydroxybutryl-CoA Dehydrogenase Deficiency,disease,P09622
Succinic acid,DB00139,SMP0000137,2-Methyl-3-hydroxybutryl-CoA Dehydrogenase Deficiency,disease,Q99714
Succinic acid,DB00139,SMP0000020,Arginine and Proline Metabolism,metabolic,O43272
Succinic acid,DB00139,SMP0000362,Arginine: Glycine Amidinotransferase Deficiency (AGAT Deficiency),disease,O43272
Succinic acid,DB00139,SMP0000385,Homocarnosinosis,disease,P31327
Succinic acid,DB00139,SMP0000020,Arginine and Proline Metabolism,metabolic,O43272
Succinic acid,DB00139,SMP0000362,Arginine: Glycine Amidinotransferase Deficiency (AGAT Deficiency),disease,O43272
Succinic acid,DB00139,SMP0000362,Arginine: Glycine Amidinotransferase Deficiency (AGAT Deficiency),disease,O43272
Succinic acid,DB00139,SMP0000138,3-Hydroxy-3-methylglutaryl-CoA Lyase Deficiency,disease,P09622
Succinic acid,DB00139,SMP0000138,3-Hydroxy-3-methylglutaryl-CoA Lyase Deficiency,disease,Q99714
Succinic acid,DB00139,SMP0000072,Glutamate Metabolism,metabolic,P31327
Succinic acid,DB00139,SMP0000073,Butyrate Metabolism,metabolic,Q16836
Succinic acid,DB00139,SMP0000138,3-Hydroxy-3-methylglutaryl-CoA Lyase Deficiency,disease,P09622
Succinic acid,DB00139,SMP0000138,3-Hydroxy-3-methylglutaryl-CoA Lyase Deficiency,disease,Q99714
Succinic acid,DB00139,SMP0000138,3-Hydroxy-3-methylglutaryl-CoA Lyase Deficiency,disease,P09622
Succinic acid,DB00139,SMP0000138,3-Hydroxy-3-methylglutaryl-CoA Lyase Deficiency,disease,Q99714
Succinic acid,DB00139,SMP0002295,The Oncogenic Action of Fumarate,disease,P09622
Succinic acid,DB00139,SMP0002295,The Oncogenic Action of Fumarate,disease,O75874
Succinic acid,DB00139,SMP0002295,The Oncogenic Action of Fumarate,disease,P31040
Succinic acid,DB00139,SMP0000362,Arginine: Glycine Amidinotransferase Deficiency (AGAT Deficiency),disease,O43272
Riboflavin,DB00140,SMP0000070,Riboflavin Metabolism,metabolic,P22413
Riboflavin,DB00140,SMP0000070,Riboflavin Metabolism,metabolic,P22413
N-Acetylglucosamine,DB00141,SMP0000045,Amino Sugar Metabolism,metabolic,Q9UJ70
N-Acetylglucosamine,DB00141,SMP0000045,Amino Sugar Metabolism,metabolic,Q8TBE9
N-Acetylglucosamine,DB00141,SMP0000045,Amino Sugar Metabolism,metabolic,Q9UJ70
N-Acetylglucosamine,DB00141,SMP0000045,Amino Sugar Metabolism,metabolic,Q8TBE9
N-Acetylglucosamine,DB00141,SMP0000045,Amino Sugar Metabolism,metabolic,Q9UJ70
N-Acetylglucosamine,DB00141,SMP0000045,Amino Sugar Metabolism,metabolic,Q8TBE9
Glutamic acid,DB00142,SMP0000002,Carbamoyl Phosphate Synthetase Deficiency,disease,P00480
Glutamic acid,DB00142,SMP0000004,Glycine and Serine Metabolism,metabolic,P09622
Glutamic acid,DB00142,SMP0000013,Cysteine Metabolism,metabolic,P17174
Glutamic acid,DB00142,SMP0000370,Tyrosinemia Type 3 (TYRO3),disease,P54577
Glutamic acid,DB00142,SMP0000002,Carbamoyl Phosphate Synthetase Deficiency,disease,P00480
Glutamic acid,DB00142,SMP0000129,Malate-Aspartate Shuttle,metabolic,P40926
Glutamic acid,DB00142,SMP0000362,Arginine: Glycine Amidinotransferase Deficiency (AGAT Deficiency),disease,Q96C36
Glutamic acid,DB00142,SMP0000045,Amino Sugar Metabolism,metabolic,Q9Y303
Glutamic acid,DB00142,SMP0000045,Amino Sugar Metabolism,metabolic,Q8NFW8
Glutamic acid,DB00142,SMP0000002,Carbamoyl Phosphate Synthetase Deficiency,disease,P00480
Glutamic acid,DB00142,SMP0000004,Glycine and Serine Metabolism,metabolic,P09622
Glutamic acid,DB00142,SMP0000004,Glycine and Serine Metabolism,metabolic,P09622
Glutamic acid,DB00142,SMP0000045,Amino Sugar Metabolism,metabolic,Q9Y303
Glutamic acid,DB00142,SMP0000045,Amino Sugar Metabolism,metabolic,Q8NFW8
Glutamic acid,DB00142,SMP0000002,Carbamoyl Phosphate Synthetase Deficiency,disease,P00480
Glutamic acid,DB00142,SMP0000077,Piroxicam Action Pathway,drug_action,P23219
Glutamic acid,DB00142,SMP0000077,Piroxicam Action Pathway,drug_action,O14684
Glutamic acid,DB00142,SMP0000077,Piroxicam Action Pathway,drug_action,P51589
Glutamic acid,DB00142,SMP0000004,Glycine and Serine Metabolism,metabolic,P09622
Glutamic acid,DB00142,SMP0000137,2-Methyl-3-hydroxybutryl-CoA Dehydrogenase Deficiency,disease,P35914
Glutamic acid,DB00142,SMP0000137,2-Methyl-3-hydroxybutryl-CoA Dehydrogenase Deficiency,disease,P42765
Glutamic acid,DB00142,SMP0000004,Glycine and Serine Metabolism,metabolic,P09622
Glutamic acid,DB00142,SMP0000137,2-Methyl-3-hydroxybutryl-CoA Dehydrogenase Deficiency,disease,P35914
Glutamic acid,DB00142,SMP0000137,2-Methyl-3-hydroxybutryl-CoA Dehydrogenase Deficiency,disease,P42765
Glutamic acid,DB00142,SMP0000063,Tryptophan Metabolism,metabolic,P48775
Glutamic acid,DB00142,SMP0000004,Glycine and Serine Metabolism,metabolic,P09622
Glutamic acid,DB00142,SMP0000362,Arginine: Glycine Amidinotransferase Deficiency (AGAT Deficiency),disease,Q96C36
Glutamic acid,DB00142,SMP0000543,Methylenetetrahydrofolate Reductase Deficiency (MTHFRD),disease,O75891
Glutamic acid,DB00142,SMP0000002,Carbamoyl Phosphate Synthetase Deficiency,disease,P00480
Glutamic acid,DB00142,SMP0000016,Propanoate Metabolism,metabolic,Q13085
Glutamic acid,DB00142,SMP0000016,Propanoate Metabolism,metabolic,Q9BYZ2
Glutamic acid,DB00142,SMP0000137,2-Methyl-3-hydroxybutryl-CoA Dehydrogenase Deficiency,disease,P35914
Glutamic acid,DB00142,SMP0000137,2-Methyl-3-hydroxybutryl-CoA Dehydrogenase Deficiency,disease,P42765
Glutamic acid,DB00142,SMP0000002,Carbamoyl Phosphate Synthetase Deficiency,disease,P00480
Glutamic acid,DB00142,SMP0000020,Arginine and Proline Metabolism,metabolic,Q96C36
Glutamic acid,DB00142,SMP0000167,Adenylosuccinate Lyase Deficiency,disease,Q16774
Glutamic acid,DB00142,SMP0000167,Adenylosuccinate Lyase Deficiency,disease,Q9Y233
Glutamic acid,DB00142,SMP0000009,Ammonia Recycling,metabolic,P09622
Glutamic acid,DB00142,SMP0000104,Indomethacin Action Pathway,drug_action,P23219
Glutamic acid,DB00142,SMP0000104,Indomethacin Action Pathway,drug_action,P24557
Glutamic acid,DB00142,SMP0000104,Indomethacin Action Pathway,drug_action,O75342
Glutamic acid,DB00142,SMP0000430,Thioguanine Action Pathway,drug_action,Q06278
Glutamic acid,DB00142,SMP0000430,Thioguanine Action Pathway,drug_action,P00568
Glutamic acid,DB00142,SMP0000063,Tryptophan Metabolism,metabolic,P48775
Glutamic acid,DB00142,SMP0000362,Arginine: Glycine Amidinotransferase Deficiency (AGAT Deficiency),disease,Q96C36
Glutamic acid,DB00142,SMP0000114,Nabumetone Action Pathway,drug_action,P23219
Glutamic acid,DB00142,SMP0000114,Nabumetone Action Pathway,drug_action,O14684
Glutamic acid,DB00142,SMP0000114,Nabumetone Action Pathway,drug_action,P51589
Glutamic acid,DB00142,SMP0000098,Ketorolac Action Pathway,drug_action,P23219
Glutamic acid,DB00142,SMP0000098,Ketorolac Action Pathway,drug_action,O14684
Glutamic acid,DB00142,SMP0000098,Ketorolac Action Pathway,drug_action,P51589
Glutamic acid,DB00142,SMP0000706,Tenoxicam Action Pathway,drug_action,P35354
Glutamic acid,DB00142,SMP0000706,Tenoxicam Action Pathway,drug_action,O14684
Glutamic acid,DB00142,SMP0000706,Tenoxicam Action Pathway,drug_action,P51589
Glutamic acid,DB00142,SMP0000096,Celecoxib Action Pathway,drug_action,P07327
Glutamic acid,DB00142,SMP0000096,Celecoxib Action Pathway,drug_action,P07203
Glutamic acid,DB00142,SMP0000096,Celecoxib Action Pathway,drug_action,P09917
Glutamic acid,DB00142,SMP0000704,Tolmetin Action Pathway,drug_action,P35354
Glutamic acid,DB00142,SMP0000704,Tolmetin Action Pathway,drug_action,O14684
Glutamic acid,DB00142,SMP0000704,Tolmetin Action Pathway,drug_action,P51589
Glutamic acid,DB00142,SMP0000087,Rofecoxib Action Pathway,drug_action,P35354
Glutamic acid,DB00142,SMP0000087,Rofecoxib Action Pathway,drug_action,Q8TBF2
Glutamic acid,DB00142,SMP0000087,Rofecoxib Action Pathway,drug_action,P51589
Glutamic acid,DB00142,SMP0000077,Piroxicam Action Pathway,drug_action,P23219
Glutamic acid,DB00142,SMP0000077,Piroxicam Action Pathway,drug_action,O14684
Glutamic acid,DB00142,SMP0000077,Piroxicam Action Pathway,drug_action,P51589
Glutamic acid,DB00142,SMP0000432,Methotrexate Action Pathway,drug_action,P11586
Glutamic acid,DB00142,SMP0000696,Fenoprofen Action Pathway,drug_action,P35354
Glutamic acid,DB00142,SMP0000696,Fenoprofen Action Pathway,drug_action,O14684
Glutamic acid,DB00142,SMP0000696,Fenoprofen Action Pathway,drug_action,P51589
Glutamic acid,DB00142,SMP0000116,Valdecoxib Action Pathway,drug_action,P35354
Glutamic acid,DB00142,SMP0000116,Valdecoxib Action Pathway,drug_action,Q8TBF2
Glutamic acid,DB00142,SMP0000116,Valdecoxib Action Pathway,drug_action,P51589
Glutamic acid,DB00142,SMP0000093,Diclofenac Action Pathway,drug_action,P35354
Glutamic acid,DB00142,SMP0000093,Diclofenac Action Pathway,drug_action,Q8TBF2
Glutamic acid,DB00142,SMP0000093,Diclofenac Action Pathway,drug_action,P51589
Glutamic acid,DB00142,SMP0000094,Sulindac Action Pathway,drug_action,P23219
Glutamic acid,DB00142,SMP0000094,Sulindac Action Pathway,drug_action,O14684
Glutamic acid,DB00142,SMP0000094,Sulindac Action Pathway,drug_action,P51589
Glutamic acid,DB00142,SMP0000048,Nicotinate and Nicotinamide Metabolism,metabolic,P49902
Glutamic acid,DB00142,SMP0000543,Methylenetetrahydrofolate Reductase Deficiency (MTHFRD),disease,O75891
Glutamic acid,DB00142,SMP0000697,Flurbiprofen Action Pathway,drug_action,P23219
